event_label,users,total_events,unique_events
summit station,1,1,1
surface,1,1,1
Synoptic stream discharge,1,1,1
delta,1,1,1
livengood,1,1,1
horse,1,1,1
CHINARE,1,1,1
oberist,1,1,1
hatfield,1,2,2
NPP,1,1,1
moorings,1,1,1
vargas camera,1,1,1
Beaufort gure,1,1,1
artic boundaries country,1,1,1
DOE,1,1,1
"Alaska, USA",1,1,1
concentr,1,1,1
1649792,1,1,1
"Satellite, QuickBird",1,1,1
antarctica,1,1,1
EARTH SCIENCE > CRYOSPHERE > SNOW/ICE > ALBEDO,1,1,1
1975 to 2012,1,1,1
1850 to 1857,1,1,1
lakes database,1,1,1
1850 to 1866,1,1,1
O18,1,1,1
ice core melt,1,1,1
greg,1,1,1
Turetsky,1,1,1
microb*,1,1,1
chukechi,1,1,1
CALANUS,1,2,2
tox,1,1,1
2002 to 2008,1,1,1
Timothy P. Stanton,1,2,1
Robert Campbell,1,1,1
D5,1,1,1
Salinity,1,1,1
denmark,1,1,1
B70_FEAST_Hindcast_Code.xml,1,1,1
SWL10 Bottle data,1,1,1
http://purl.dataone.org/odo/ECSO_00002053,1,1,1
txyuvpt,1,1,1
kaufman,1,1,1
stabeno,1,1,1
UAS2.zip,1,1,1
chmura,1,1,1
lake drainage nitze,1,1,1
steffen,1,1,1
Imnavait,1,1,1
dataset,1,1,1
MEDETERANIAN,1,1,1
Beaufort gyre,1,1,1
Chlorophyll a,1,1,1
1989 to 2015,1,1,1
multibeam,1,2,2
1850 to 1877,1,1,1
poc,1,1,1
1850 to 1862,1,1,1
Arctic Bottom Pressure Recorder,1,1,1
Image Classification,1,2,1
1948 to 2017,1,1,1
alison,1,1,1
loboda,1,2,2
Jeanette Gann,1,1,1
1803 to 2019,1,1,1
Campsite,1,3,1
cyclone,1,1,1
Satellite,1,1,1
london,1,2,2
doi:10.18739/A2X08K,1,1,1
Photography for Collaborative Research of Environmental Change at Barrow,1,1,1
quantify the sources,1,1,1
hopcroft,1,1,1
MEDITERRANEAN SEA,1,1,1
onset,1,1,1
John Lenters,1,1,1
jarvis,1,1,1
integrated chlorophyll,1,1,1
arctic research,1,1,1
benner,1,2,2
10.5065/D61N7Z4T,1,1,1
2005 to 2014,1,1,1
"Vegetation, soils, and environmental data in Arctic riparian shrublands",1,1,1
culture,1,1,1
npeo 05,1,1,1
Dang Thi Nhu Y,1,1,1
business,1,1,1
1850 to 1923,1,1,1
MB,1,1,1
doi:10.18739,1,2,1
polyakov laptev,1,1,1
doi:10.18739/A2DJ58G4T,1,1,1
las,1,1,1
Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,1,1,1
Distribiution,1,1,1
gc-net,1,1,1
bathymetric data,1,2,2
Ludwig polaris,1,1,1
lambda,1,1,1
Grieman 2017,1,1,1
1998 to,1,1,1
Kuparuk land cover,1,1,1
Michael Weintraub,1,1,1
docs_B62_Hollowed_pollock,1,1,1
EARTH SCIENCE > ATMOSPHERE > ATMOSPHERIC CHEMISTRY > TRACE GASES/TRACE SPECIES,1,1,1
NUS7,1,1,1
scicex,1,1,1
alert area 08 43 b marker,1,1,1
"Land Bridges, Ice-Free Corridors",1,1,1
Tedesco,1,1,1
body size,1,1,1
arctic environment,1,1,1
mcnamara,1,1,1
Whiteaker,1,1,1
USArray,1,1,1
Greenland Ice Sheet,1,1,1
DRILLING PLATFORM,1,1,1
snow fall,1,1,1
anna K,1,1,1
Randi Ingvaldsen,1,1,1
on,1,1,1
Nagap,1,1,1
hal sheperd,1,1,1
Leonel,1,1,1
equid,1,1,1
demarco,1,2,2
Trace elements,1,1,1
pH,1,1,1
1975 to 2015,1,1,1
marshall,1,1,1
1965 to 2018,1,1,1
Whale,1,1,1
latitud,1,1,1
walruses,1,1,1
to,1,2,1
22615f40-c2dd-460a-9376-fbf8c8fd9223,1,1,1
IN SITU/LABORATORY INSTRUMENTS > CORERS > SEDIMENT CORERS,1,1,1
linne,1,1,1
10.18739/A2X54S,1,1,1
arm,1,1,1
barcoding,1,1,1
2002 to 2020,1,1,1
1962 to 2012,1,2,1
1736783,1,1,1
yongwei sheng,1,1,1
1955 to 2018,1,1,1
Laridae,1,1,1
Humidity,1,1,1
geochemistry,1,1,1
Tourism,1,1,1
cloud,1,1,1
nabos-ii,1,2,1
glen liston,1,1,1
barrow area remote sensing,1,1,1
knb-lter-ble,1,1,1
Nenets,1,1,1
Dunton kaktovik,1,1,1
monacci,1,1,1
el'gygytgyn,1,1,1
TERRITORIAL DISPUTES,1,1,1
NEEM,1,1,1
"Siberia near the Northeast Science Station; in Cherskiy, Russia",1,1,1
tamm,1,1,1
fairbanks,1,1,1
wms,1,1,1
navigation route,1,1,1
o-buoy project,1,1,1
current meter,1,2,1
greenland ice sheet run off,1,1,1
arctic-data.14669.1,1,1,1
soweres,1,1,1
permafrost thaw depth,1,1,1
HLY0601,1,2,1
EX-1,1,1,1
plant and plot,1,1,1
Sub-Surface,1,1,1
Complexity of Holocene climate as reconstructed from a Greenland Ice Core,1,1,1
animal disease,1,1,1
1850 to 1861,1,1,1
holt,1,1,1
anna-maria virkkala,1,1,1
alana shaw,1,2,2
1827 to 2019,1,1,1
salt,1,2,2
humidity,1,1,1
weintraub,1,1,1
Ian lee,1,1,1
1992 to 1997,1,1,1
temeprature,1,1,1
"SAR or ""Synthetic aperture radar",1,1,1
JM Grebmeier,1,1,1
4k,1,1,1
"Svalbard, Norway",1,1,1
PLR- 1203473,1,1,1
DYE,1,1,1
coast,1,1,1
Brett,1,1,1
australia,1,1,1
"Benthic macroinfaunal samples collected from the CCGS Sir Wilfrid Laurier, Northern Bering Sea to Chukchi Sea, 2012",1,1,1
POC,1,1,1
conflict,1,1,1
EARTH SCIENCE > TERRESTRIAL HYDROSPHERE > WATER QUALITY/WATER CHEMISTRY > WATER TEMPERATURE,1,1,1
summit greenland density,1,1,1
GIPL,1,1,1
Fairbanks weather limitations,1,1,1
HLY0701,1,1,1
numHeaderLines,1,1,1
Schmerr,1,2,2
moulin,1,2,1
air temperture,1,1,1
holland+jakobshavn,1,1,1
nonlinear increase,1,1,1
Aavatsmarkbreen,1,1,1
chamberlain,1,2,1
ivotuk temperature,1,1,1
water table depth,1,1,1
Greiman,1,1,1
cities,1,1,1
1838 to 2019,1,1,1
wahlenbergbreen,1,1,1
water temperature,1,1,1
doi_10_18739_A2KG55,1,1,1
Integrated Chlorophyll,1,1,1
Animal,1,1,1
Pnyushkov,1,1,1
snowmodel,1,1,1
1974,1,1,1
whiteman,1,1,1
penguins,1,2,2
michael lomas,1,1,1
Ricketts,1,1,1
1850 to 1870,1,1,1
pressure maps,1,1,1
doi:10.18739/A2X911,1,2,2
polluted,1,1,1
methanesulphonic,1,1,1
Mackenzie M. Grieman,1,1,1
oceanography,1,1,1
banta,1,1,1
Poker1,1,1,1
shapiro,1,1,1
artic sea ice,1,1,1
bering,1,1,1
1304270,1,1,1
doi:10.5065/D6J964FR,1,2,2
weekly,1,1,1
Mauritz,1,1,1
acidification,1,1,1
grosse,1,1,1
craig tweedie,1,1,1
2000 to 2015,1,1,1
trafford,1,1,1
Columbia glacier,1,1,1
ARCTIC OCEAN,1,1,1
2000 to 2020,1,1,1
2001 to 2001,1,3,2
digital elevation model,1,1,1
benthos,1,1,1
BARROW,1,1,1
south pole,1,1,1
resrvoir,1,1,1
george kling,1,1,1
zhang 1416920,1,1,1
1850 to 1858,1,1,1
"Collaborative Research: A winter expedition to explore the biological and physical conditions of the Bering, Chukchi, and Southern Beaufort Seas",1,1,1
2009 to 2010,1,2,1
SumUp,1,1,1
number of ships,1,1,1
BC,1,1,1
1850 to 1879,1,1,1
gisp 2,1,1,1
length,1,1,1
eml_draft,1,1,1
grass,1,1,1
10.18739/A2FF6Z,1,1,1
knee angles tka,1,1,1
helmig nonmethane,1,1,1
Jeremy May,1,2,2
doi.org/10.18739/A2R20RW3W,1,2,2
kawerak,1,1,1
fidke,1,1,1
hly0701,1,1,1
Meade river,1,1,1
shupe mmcr,1,1,1
berman,1,1,1
ceilometer,1,1,1
1850 to 1875,1,1,1
phytoplankton,1,2,2
melt layers,1,1,1
FDOM,1,1,1
hydrocarbon,1,1,1
Rickets,1,1,1
Kvile,1,1,1
Nutrients,1,1,1
Seasonal Patterns of Riverine Carbon Sourcesand Export in NW Greenland,1,2,2
1850 to 1880,1,1,1
2002 to 2011,1,1,1
moody,1,1,1
"Studies of Chlorine, Bromine and Iodine Chemistry in the Arctic, and its Impacts",1,1,1
ozone toolik,1,1,1
Pancratium arabicum,1,1,1
eddy covariance,1,1,1
IN SITU/LABORATORY INSTRUMENTS > CHEMICAL METERS/ANALYZERS > CO2 ANALYZERS,1,1,1
people,1,1,1
weathering,1,1,1
Autonomous Ocean Flux Buoy,1,1,1
cox noone,1,1,1
1850 to 1867,1,1,1
Aquila,1,1,1
vinther,1,1,1
DBO3,1,1,1
whales,1,1,1
alynne bayard,1,3,2
alaska arsenic,1,1,1
utc offset,1,1,1
bouy ozone,1,1,1
iabp,1,1,1
Beaufort Gyre,1,2,2
shepson,1,1,1
SWL12 Sediment parameters,1,1,1
aws,1,1,1
1996 to 2019,1,3,1
nordenskiold,1,1,1
drainage,1,1,1
Khosh,1,2,2
2010 to 2014,1,1,1
Ronald Daanen.,1,1,1
event log,1,1,1
wright,1,1,1
1989 to 2014,1,1,1
Rosa arabicum,1,1,1
MOISTURE,1,1,1
BATHYMETRY E1,1,1,1
covi,1,1,1
carnivore,1,1,1
chain,1,2,1
farm,1,1,1
DOY,1,1,1
schanke,1,2,2
community,1,2,2
The Distributed Biological Observatory (DBO) Conductivity-Temperature-Depth (CTD) data from 2011,1,1,1
syntrophus,1,1,1
Alexander,1,1,1
Natali viper,1,1,1
shuchi,1,3,3
doi:10.18739/A2FF6Z,1,1,1
djf temperature,1,1,1
normalized,1,1,1
south central Greenland,1,1,1
USDF,1,2,2
toolik edc,1,1,1
smb,1,1,1
sea surface temperature,1,1,1
metagenome,1,4,3
hajo eicken,1,1,1
Eugenie,1,1,1
Hollmen,1,1,1
Arctic Nutrient Database,1,1,1
Olivia Miller and Kip Solomon,1,1,1
Ecology,1,1,1
skq201612,1,1,1
hunting,1,1,1
Osterberg,1,1,1
weather station,1,1,1
nat,1,1,1
Nishino,1,1,1
survial analysis,1,1,1
upper zev,1,1,1
soil chemistry,1,1,1
1987 to 2018,1,1,1
http://purl.dataone.org/odo/ECSO_00002088,1,1,1
yongsong huang,1,1,1
fujii,1,1,1
Tiksi,1,2,1
http://purl.dataone.org/odo/ECSO_00002570,1,1,1
MARv3.9,1,1,1
Imnaviat,1,1,1
script,1,2,1
armament,1,1,1
doi:10.18739/A23K67,1,2,2
EARTH SCIENCE > LAND SURFACE > LAND TEMPERATURE > LAND SURFACE TEMPERATURE,1,1,1
GreenTrACS,1,4,4
stafford davis strait,1,1,1
Marine mammal,1,1,1
youcha,1,1,1
lapland,1,1,1
ash,1,1,1
mayeski summit,1,1,1
mit,1,1,1
rodd,1,1,1
230Th,1,2,1
Kuparuk,1,1,1
Federal Logbooks,1,1,1
δ,1,1,1
doi:10.18739/A2V11VK2K,1,1,1
melt percent,1,1,1
lynx,1,1,1
iron,1,1,1
webcam,1,1,1
North Pole Environmental Observatory,1,1,1
1996 to 2018,1,1,1
CTD and Mooring Data from the Eastern Eurasian and Makarov Basins,1,1,1
prudhoe bay,1,4,1
Eric P. KELSEY,1,1,1
1850 to 1851,1,1,1
firn aquifer extent,1,1,1
doi:10.18739/A2RR77,1,1,1
resin,1,1,1
james a. fall,1,1,1
snow cover,1,2,1
Mooring A,1,1,1
ITP,1,1,1
CBL,1,1,1
Atlantic,1,1,1
bedfast,1,3,3
e1 2016,1,1,1
Aves,1,1,1
Ice,1,1,1
1995 to 2019,1,1,1
mass balance,1,1,1
number ships,1,1,1
"The Greenland firn aquifer impacts on ice sheet hydrology: characterizing volume, flow, and discharge",1,2,2
Ping,1,1,1
deboer,1,2,2
PAR,1,1,1
vargas active layer,1,1,1
2004 to 2014,1,1,1
Dr. Matt Nolan,1,1,1
Poulin,1,1,1
Kirill Dolgikh,1,2,1
bartholomaus,1,1,1
challenge,1,1,1
marine,1,2,2
rusalca,1,1,1
Kobayashi,1,1,1
terrain,1,2,1
Curasi,1,1,1
-10000 to 1850,1,1,1
sokeye,1,1,1
doi:10.18739/A2VS2M,1,1,1
borehole pressure temperature,1,1,1
http://purl.dataone.org/odo/ECSO_00000650,1,1,1
"C4new,Poker1",1,3,3
Randerson,1,1,1
greenland lake,1,1,1
1850 to 1916,1,1,1
woodgate,1,1,1
discharg,1,1,1
1805 to 2019,1,1,1
carls hydrocarbon,1,1,1
nitrogen,1,2,2
johaneman,1,1,1
2009 to 2014,1,1,1
urn:uuid:9529e8f1-5035-4f3c-81b9-f98a207f85f1,1,1,1
toolik weather,1,1,1
schmer,1,1,1
Snow,1,1,1
connolly,1,1,1
deegan,1,1,1
Mooring B,1,1,1
Heather Kropp,1,2,2
ncep,1,1,1
precipitation occurrence,1,1,1
Deadhorse,1,2,2
RAPIDFIRE,1,1,1
A2Bj296,1,1,1
ice core accumulationn,1,1,1
osterkamp,1,1,1
SALLT,1,1,1
Swe imnavait,1,1,1
hillshade,1,1,1
McMcconnell,1,1,1
McCall Glacier ice core,1,1,1
http://purl.dataone.org/odo/ECSO_00002576,1,1,1
lena,1,1,1
floating,1,1,1
1966 to 2003,1,1,1
http://purl.dataone.org/odo/ECSO_00002216,1,1,1
Sulfate-Based Volcanic Record from South Pole Ice Cores,1,1,1
additional info,1,1,1
Petrov,1,1,1
X. Fettweis,1,1,1
ice sheets,1,1,1
2016 Mammal,1,1,1
temperature and humidity,1,2,1
artist,1,1,1
10.18739/A20V89H5P,1,1,1
GEOGRAPHIC REGION > POLAR,1,1,1
arsenic,1,1,1
EARTH SCIENCE > OCEANS > MARINE SEDIMENTS > TURBIDITY,1,1,1
the north remembers,1,1,1
cambodia,1,1,1
big trail,1,1,1
rstudio,1,1,1
Nansen Basin,1,1,1
das,1,1,1
ReCAP,1,1,1
Nicewonger,1,1,1
2003 to 2006,1,1,1
10.1002/2014JC010023,1,1,1
1702,1,1,1
cjina,1,1,1
2013-2014,1,2,2
Chih-An Huh,1,1,1
Moori9ng A,1,1,1
hly1402,1,1,1
2011 to 2019,1,1,1
1998 to 2014,1,1,1
sea ice thickness,1,1,1
http://purl.dataone.org/odo/ECSO_00001650,1,1,1
doi:10.5065/D6P84921,1,3,2
rmafrost,1,1,1
doi:10.5065/D6M043GJ,1,2,1
1828 to 2019,1,1,1
arctic cap,1,1,1
DOI 10.18739/A2Z60C21V,1,1,1
Antarc,1,1,1
penny,1,1,1
shiklomanov,1,1,1
gisp,1,1,1
Donald A. (Skip) Walker,1,1,1
michael degrandpre,1,1,1
arthoplasty,1,1,1
NEEM S1,1,1,1
so2,1,1,1
basic,1,1,1
marine mammal,1,1,1
10.18739/A2BJ96,1,1,1
"The Diversity, Seasonality and Function of Parasitic Fungi in Arctic Sea Ice",1,2,2
Christine Haupert,1,1,1
Nikolay Shiklomanov,1,3,2
yongsong,1,1,1
Robert M Holmes,1,1,1
"Daily escapement counts, Bristol Bay, Alaska, 1955-2017",1,3,1
seth campbell,1,1,1
cdom,1,1,1
liston,1,2,2
sutherland,1,1,1
narratives,1,1,1
arc,1,1,1
2005 to 2018,1,1,1
marine invertebrate,1,1,1
Elemental Quotas and Stoichiometry,1,1,1
North Atlantic,1,1,1
doi:10.5065/D6FF3QF3,1,1,1
Clausen,1,1,1
urn:uuid:ac1688ef-1d20-48e3-956e-310c7e54e851,1,1,1
degrandpere,1,1,1
moorin,1,1,1
river ice,1,1,1
1990 to 2019,1,1,1
hydrochemistry,1,1,1
Lung,1,1,1
2008 to 2012,1,1,1
Alexander Kholodov,1,1,1
doi:10.18739/A2J96094G.,1,1,1
methanesulfonic acid,1,1,1
EARTH SCIENCE > CRYOSPHERE > SEA ICE > SEA ICE CONCENTRATION,1,1,1
model simulation,1,1,1
bowhead,1,1,1
snow temperature firn,1,1,1
roy collins,1,1,1
NYU,1,1,1
1962 to 2011,1,1,1
obbard,1,1,1
macroinvertebrate,1,1,1
BPR,1,3,2
1966 to 2000,1,1,1
hamilton,1,1,1
http://purl.dataone.org/odo/ECSO_00001534,1,1,1
"heavy metal, toxin, mercury",1,1,1
kirillov,1,1,1
boulder,1,1,1
colin edgar,1,1,1
beck,1,1,1
lakes,1,1,1
curriculum,1,1,1
NEEM bromine,1,1,1
CTD DBO,1,1,1
Collaborative Research: Combining Arctic Observing Network Observations and Remote Sensing Data to Understand Sea Ice Mass Balance and Albedo Feedbacks in a Changing Arctic,1,1,1
korea,1,2,2
1800 to 2013,1,2,2
DOM,1,1,1
tweedie camera,1,1,1
airtemp,1,1,1
EARTH SCIENCE > ATMOSPHERE > ATMOSPHERIC PRESSURE > GRAVITY WAVE,1,1,1
E6,1,2,1
iarc,1,1,1
jastrow,1,1,1
dioxin,1,1,1
1850 to 1864,1,1,1
oilreserves,1,1,1
iceland,1,1,1
lemming,1,1,1
2019 Temperature,1,1,1
microbial*,1,1,1
2016_summer,1,1,1
EARTH SCIENCE > BIOSPHERE > ECOLOGICAL DYNAMICS > FIRE ECOLOGY > FIRE MODELS,1,1,1
BrO,1,1,1
death,1,1,1
worldview satellite,1,1,1
doi:10.18739/A2S569,1,1,1
2015_2016_Orcutt_L520_CH4bot.csv,1,1,1
DOI: 10.18739/A22V2C96N,1,1,1
insect,1,2,1
photosynthet,1,1,1
ipikpuk,1,1,1
Kadko,1,1,1
Healy 1401,1,1,1
10.18739/A2221V,1,2,1
Arctic Unmanned Aerial Video (UAV),1,1,1
A2X34MR4B,1,1,1
Pluvialis dominica,1,1,1
thermistor,1,1,1
MAR regional climate model,1,1,1
tsang,1,1,1
harper joel,1,1,1
1023509,1,3,3
ice stream,1,1,1
soil carbon,1,1,1
meares glacier,1,1,1
choi,1,1,1
"Barrow, Alaska",1,1,1
trap,1,1,1
doi:10.18739/A2X34MR4B,1,1,1
10be,1,2,1
Donald Walker,1,1,1
draft,1,1,1
1800 to 1922,1,1,1
Stieglitz,1,1,1
RAPID,1,1,1
gradinger,1,2,1
Arctic Shorebirds Demographics Network,1,1,1
http://purl.dataone.org/odo/ECSO_00001538,1,1,1
nick hasson,1,1,1
I-6,1,1,1
accumulation greenland,1,1,1
SWL12 Bottle data,1,1,1
ingoya,1,1,1
basal diameter,1,1,1
Austin Post,1,2,1
benjamin jobes,1,1,1
6 inch,1,1,1
Sir Wilfeid Laurier,1,1,1
doi:10.18739/A2T913,1,3,2
EURASIA,1,1,1
http://purl.dataone.org/odo/ECSO_00001658,1,1,1
Michael Degrandpre,1,1,1
pavelsky,1,1,1
2017 to 2016,1,1,1
andrew balser,1,1,1
brosius,1,1,1
ship,1,1,1
creative,1,1,1
Meteorological,1,1,1
milles,1,1,1
kangelussuaq,1,1,1
1,1,1,1
plastic,1,1,1
2004 to 2006,1,1,1
Black Carbon,1,1,1
macrofauna,1,1,1
atmospher,1,1,1
resource_map_doi:10.18739/A21V5BD0H,1,1,1
longwave,1,1,1
walter anthony,1,1,1
1998 to 2015,1,2,1
geophone,1,2,1
yoo,1,1,1
Robert Hollister,1,1,1
HLY0702,1,1,1
bauch,1,1,1
doi:10.18739/A2CV53,1,1,1
https://arcticdata.io/catalog/#view/doi:10.5065/D6M043GJ,1,1,1
SWL13 Bottle data,1,1,1
Joy Clein,1,1,1
NPEO 2001-2010 Bottom-Anchored Mooring (9 mooring years),1,1,1
valentine,1,1,1
doi:10.18739/A2XS5JH16,1,1,1
1850 to 1882,1,1,1
Palearctic,1,1,1
remote,1,1,1
inventory,1,1,1
o-buoy4,1,1,1
percent,1,1,1
Species moving,1,1,1
https://doi:10.18739/A2V11VK2K,1,1,1
yamal,1,1,1
1504934,1,1,1
1802 to 2019,1,1,1
EARTH SCIENCE > HUMAN DIMENSIONS > HUMAN SETTLEMENTS > RURAL AREAS,1,1,1
kreutz,1,2,2
huryn,1,1,1
hly-07-01,1,1,1
dean,1,1,1
http://purl.dataone.org/odo/ECSO_00000015,1,1,1
Methanococcus,1,1,1
1809 to 2019,1,1,1
plant* and phenolog*,1,1,1
schedlbauer,1,1,1
atmospheric,1,1,1
London,1,1,1
sharon smith,1,1,1
IPS,1,1,1
ablation stakes,1,1,1
columbia,1,1,1
ecology,1,1,1
doi.org/10.18739/A2KK94B8Q,1,1,1
Qikiqtarjuaq,1,2,2
greenland melt,1,1,1
Darby,1,1,1
1800 to 1921,1,1,1
10.5065/D6S180MH,1,3,1
greenland ice core melt,1,1,1
1831 to 2019,1,1,1
EARTH SCIENCE > TERRESTRIAL HYDROSPHERE > GLACIERS/ICE SHEETS > GLACIERS,1,1,1
tutnu,1,1,1
zarnetske,1,1,1
Gould,1,1,1
doi:10.5065/D64747X3,1,1,1
Laurel Lynch,1,2,2
HLY-02-01,1,1,1
sulfur,1,1,1
molecular,1,2,1
Petrenko,1,1,1
Muenchow + adcp,1,1,1
particulate organic carbon,1,1,1
ARCWEST,1,1,1
A2MR9R,1,1,1
Lake hazen,1,1,1
shifts in arctic vegetation,1,1,1
dna,1,1,1
Engram,1,1,1
.las,1,1,1
ion-exchenge resin soil nutrient,1,1,1
Seasonality of dissolved nitrogen from spring melt to fall freezeup in Alaskan Arctic tundra and mountain streams,1,1,1
active,1,1,1
collaborative research,1,1,1
bedfasr,1,1,1
animal density,1,1,1
1850 to 1881,1,1,1
cloud fraction,1,2,1
vegetation phenology,1,1,1
Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region.,1,1,1
1800 to 1920,1,1,1
to 2018,1,1,1
doi:10.18739/A21Z41S5S,1,2,1
Rebecca Hewitt,1,1,1
eastmain,1,1,1
de wet intervalometer,1,1,1
numerical model,1,1,1
fortner,1,1,1
firn density,1,1,1
2015 to 2020,1,2,1
http://purl.dataone.org/odo/ECSO_00002204,1,1,1
Snow water equivalent data from the Imnavait Creek watershed,1,1,1
100 to 1922,1,1,1
Tamar Barkay,1,1,1
virginian hatfield,1,1,1
"Lake Toolik, North Slope, Alaska",1,1,1
tiff,1,1,1
volume glace,1,1,1
o buoy 6,1,1,1
NSF Polar,1,1,1
quantifying the,1,1,1
Ayansky,1,1,1
lake hill,1,1,1
Rigor,1,1,1
Lycopod,1,1,1
2007 to 2014,1,1,1
L520,1,1,1
"River: Lena, Sample Site: Zhigansk",1,1,1
lake drainage hinkel,1,1,1
1416920,1,1,1
arctic passage,1,2,1
orthophotos,1,1,1
DBO1,1,1,1
Svete stuefer swe,1,1,1
funding,1,1,1
http://purl.dataone.org/odo/ECSO_00002779,1,3,2
Olivia,1,1,1
1850 to 1871,1,1,1
jennie demarco,1,1,1
1850 to 1904,1,1,1
rhew,1,1,1
74V2,1,1,1
christopher arp,1,1,1
accidents,1,1,1
Healy 1501,1,1,1
aeri,1,4,2
Temperture,1,1,1
1950 to 2019,1,1,1
be-10,1,1,1
o-buoy5,1,1,1
Title,1,1,1
co,1,1,1
HEather Alexander,1,1,1
matthew berman,1,1,1
profile,1,1,1
"Jason Stuckey,",1,1,1
Donald A. Walker,1,1,1
methaner,1,1,1
Redistribution,1,1,1
Beth Orcutt,1,3,3
Ned Fletcher,1,1,1
1964 to 2018,1,1,1
HLY-07-01,1,1,1
10.18739/A2PV6B660,1,1,1
Ina Timling,1,1,1
barrow hollister,1,1,1
level,1,1,1
shifts in arctic,1,1,1
Dmitrenko,1,1,1
resin soil,1,1,1
Mark Clark,1,1,1
1850 to 1850,1,2,2
resources,1,1,1
edc,1,6,5
Arctic GRO,1,1,1
Eric Post,1,1,1
discharge beaufort,1,1,1
.xml,1,1,1
Rolf Sonnerup,1,1,1